2024-08-01 19:06:16,925 INFO    StreamThr :16324 [internal.py:wandb_internal():85] W&B internal server running at pid: 16324, started at: 2024-08-01 19:06:16.923946
2024-08-01 19:06:23,632 INFO    SenderThread:16324 [sender.py:send_request_log_artifact():1525] logged artifact source-bitext_customer_support-text_classification_transformer.ipynb - {'id': 'QXJ0aWZhY3Q6MTA4MDExMDM0MQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjM1Mjg0NzQxMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA4MDExMDM0MQ==', 'versionIndex': 11}}}
2024-08-01 19:06:23,632 DEBUG   SenderThread:16324 [sender.py:send():379] send: stats
2024-08-01 19:06:23,632 DEBUG   SenderThread:16324 [sender.py:send_request():406] send_request: log_artifact
2024-08-01 19:06:23,720 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:23,920 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-01 19:06:23,920 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: pause
2024-08-01 19:06:23,920 INFO    HandlerThread:16324 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-08-01 19:06:23,920 INFO    HandlerThread:16324 [system_monitor.py:finish():203] Stopping system monitor
2024-08-01 19:06:23,941 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-01 19:06:23,942 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined cpu monitor
2024-08-01 19:06:23,942 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-01 19:06:23,943 INFO    SenderThread:16324 [sender.py:send_request_log_artifact():1525] logged artifact source-bitext_customer_support-text_classification_transformer.ipynb - {'id': 'QXJ0aWZhY3Q6MTA4MDExMDM0MQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjM1Mjg0NzQxMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA4MDExMDM0MQ==', 'versionIndex': 11}}}
2024-08-01 19:06:23,943 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined disk monitor
2024-08-01 19:06:23,944 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-01 19:06:23,944 DEBUG   SenderThread:16324 [sender.py:send():379] send: stats
